Freq.	V(d_3p)
Step Information: Ph=0  (Run: 1/7)
5.93704000000000e+009	(-4.73280992545704e+001dB,1.00458349213568e+002°)
5.95703000000000e+009	(-4.72791825177110e+001dB,1.00066954165952e+002°)
5.97702000000000e+009	(-4.72304723607112e+001dB,9.96759314662641e+001°)
5.99701000000000e+009	(-4.71819676660242e+001dB,9.92852772079086e+001°)
6.01700000000000e+009	(-4.71336673258469e+001dB,9.88949875119299e+001°)
6.03699000000000e+009	(-4.70855702421512e+001dB,9.85050585265591e+001°)
6.05698000000000e+009	(-4.70376753267062e+001dB,9.81154864267720e+001°)
6.07697000000000e+009	(-4.69899815010903e+001dB,9.77262674139244e+001°)
6.09696000000000e+009	(-4.69424876967090e+001dB,9.73373977153899e+001°)
6.11695000000000e+009	(-4.68951928547978e+001dB,9.69488735842775e+001°)
6.13694000000000e+009	(-4.68480959264204e+001dB,9.65606912991484e+001°)
6.15693000000000e+009	(-4.68011958724703e+001dB,9.61728471637685e+001°)
6.17692000000000e+009	(-4.67544916636563e+001dB,9.57853375068898e+001°)
6.19691000000000e+009	(-4.67079822804917e+001dB,9.53981586820513e+001°)
6.21690000000000e+009	(-4.66616667132754e+001dB,9.50113070674019e+001°)
6.23689000000000e+009	(-4.66155439620711e+001dB,9.46247790655337e+001°)
6.25688000000000e+009	(-4.65696130366786e+001dB,9.42385711033472e+001°)
6.27687000000000e+009	(-4.65238729566048e+001dB,9.38526796319023e+001°)
6.29686000000000e+009	(-4.64783227510310e+001dB,9.34671011263157e+001°)
6.31685000000000e+009	(-4.64329614587750e+001dB,9.30818320856295e+001°)
6.33684000000000e+009	(-4.63877881282511e+001dB,9.26968690327123e+001°)
6.35683000000000e+009	(-4.63428018174263e+001dB,9.23122085141772e+001°)
6.37682000000000e+009	(-4.62980015937769e+001dB,9.19278471002615e+001°)
6.39681000000000e+009	(-4.62533865342368e+001dB,9.15437813847697e+001°)
6.41680000000000e+009	(-4.62089557251500e+001dB,9.11600079849642e+001°)
6.43679000000000e+009	(-4.61647082622152e+001dB,9.07765235414948e+001°)
6.45678000000000e+009	(-4.61206432504327e+001dB,9.03933247183342e+001°)
6.47677000000000e+009	(-4.60767598040470e+001dB,9.00104082026725e+001°)
6.49676000000000e+009	(-4.60330570464887e+001dB,8.96277707048626e+001°)
6.51675000000000e+009	(-4.59895341103146e+001dB,8.92454089583324e+001°)
6.53674000000000e+009	(-4.59461901371465e+001dB,8.88633197195225e+001°)
6.55673000000000e+009	(-4.59030242776098e+001dB,8.84814997677975e+001°)
6.57672000000000e+009	(-4.58600356912681e+001dB,8.80999459053695e+001°)
6.59671000000000e+009	(-4.58172235465601e+001dB,8.77186549572311e+001°)
6.61670000000000e+009	(-4.57745870207357e+001dB,8.73376237710713e+001°)
6.63669000000000e+009	(-4.57321252997874e+001dB,8.69568492171963e+001°)
6.65668000000000e+009	(-4.56898375783861e+001dB,8.65763281884523e+001°)
6.67667000000000e+009	(-4.56477230598131e+001dB,8.61960576001375e+001°)
6.69666000000000e+009	(-4.56057809558912e+001dB,8.58160343899322e+001°)
6.71665000000000e+009	(-4.55640104869203e+001dB,8.54362555177996e+001°)
6.73664000000000e+009	(-4.55224108816076e+001dB,8.50567179659212e+001°)
6.75663000000000e+009	(-4.54809813769976e+001dB,8.46774187385872e+001°)
6.77662000000000e+009	(-4.54397212184074e+001dB,8.42983548621354e+001°)
6.79661000000000e+009	(-4.53986296593552e+001dB,8.39195233848428e+001°)
6.81660000000000e+009	(-4.53577059614944e+001dB,8.35409213768462e+001°)
6.83659000000000e+009	(-4.53169493945434e+001dB,8.31625459300608e+001°)
6.85658000000000e+009	(-4.52763592362179e+001dB,8.27843941580764e+001°)
6.87657000000000e+009	(-4.52359347721635e+001dB,8.24064631960770e+001°)
6.89656000000000e+009	(-4.51956752958882e+001dB,8.20287502007468e+001°)
6.91655000000000e+009	(-4.51555801086933e+001dB,8.16512523501879e+001°)
6.93654000000000e+009	(-4.51156485196067e+001dB,8.12739668438163e+001°)
6.95653000000000e+009	(-4.50758798453158e+001dB,8.08968909022887e+001°)
6.97652000000000e+009	(-4.50362734101015e+001dB,8.05200217673910e+001°)
6.99651000000000e+009	(-4.49968285457707e+001dB,8.01433567019781e+001°)
