time	V(d_3p)
4.718704402069891e-010	4.158332e-004
4.748001277069890e-010	2.334777e-004
4.759161991355604e-010	1.396759e-004
4.770322705641317e-010	5.213241e-005
4.781483419927031e-010	-2.915296e-005
4.792644134212746e-010	-1.041802e-004
4.803804848498460e-010	-1.729492e-004
4.814965562784174e-010	-2.354601e-004
4.826126277069887e-010	-2.917128e-004
4.845657527069887e-010	-3.413508e-004
4.865188777069886e-010	-3.445216e-004
4.894485652069885e-010	-2.722352e-004
4.907041455641313e-010	-2.113165e-004
4.919597259212742e-010	-1.500177e-004
4.932153062784170e-010	-8.833896e-005
4.944708866355598e-010	-2.628014e-005
4.957264669927026e-010	3.615873e-005
4.969820473498455e-010	9.897764e-005
4.982376277069883e-010	1.621766e-004
5.011673152069882e-010	2.492909e-004
5.040970027069881e-010	2.619082e-004
5.070266902069880e-010	1.970827e-004
5.082822705641308e-010	1.408510e-004
5.095378509212737e-010	8.493778e-005
5.107934312784165e-010	2.934308e-005
5.120490116355592e-010	-2.593310e-005
5.133045919927020e-010	-8.089075e-005
5.145601723498449e-010	-1.355299e-004
5.158157527069877e-010	-1.898505e-004
5.187454402069876e-010	-2.490621e-004
5.216751277069875e-010	-2.329037e-004
5.229307080641303e-010	-1.977528e-004
5.241862884212732e-010	-1.594325e-004
5.254418687784160e-010	-1.179428e-004
5.266974491355588e-010	-7.328372e-005
5.279530294927016e-010	-2.545528e-005
5.292086098498445e-010	2.554253e-005
5.304641902069873e-010	7.970972e-005
5.324173152069872e-010	1.386004e-004
5.343704402069871e-010	1.775356e-004
5.363235652069871e-010	1.965154e-004
5.382766902069870e-010	1.955397e-004
5.402298152069870e-010	1.746085e-004
5.421829402069869e-010	1.337219e-004
5.441360652069868e-010	7.287985e-005
5.459496812784154e-010	9.497384e-006
5.477632973498439e-010	-4.062236e-005
5.495769134212724e-010	-7.747938e-005
5.513905294927009e-010	-1.010737e-004
5.532041455641294e-010	-1.114053e-004
5.550177616355579e-010	-1.084741e-004
5.568313777069865e-010	-9.228026e-005
5.583659759212722e-010	-5.253161e-005
5.599005741355578e-010	-1.368519e-005
5.614351723498435e-010	2.425900e-005
5.629697705641291e-010	6.130096e-005
5.645043687784148e-010	9.744068e-005
5.660389669927004e-010	1.326782e-004
5.675735652069861e-010	1.670134e-004
5.693871812784147e-010	1.762654e-004
5.712007973498432e-010	1.761584e-004
5.730144134212717e-010	1.666925e-004
5.748280294927001e-010	1.478677e-004
5.766416455641287e-010	1.196839e-004
5.784552616355572e-010	8.214124e-005
5.802688777069857e-010	3.523959e-005
5.826405294926999e-010	-4.720389e-006
5.850121812784142e-010	-2.999690e-005
5.873838330641283e-010	-4.058992e-005
5.897554848498426e-010	-3.649948e-005
5.921271366355568e-010	-1.772555e-005
5.944987884212711e-010	1.573185e-005
5.968704402069852e-010	6.387274e-005
5.992420919926994e-010	1.001875e-004
6.016137437784137e-010	1.228186e-004
6.039853955641278e-010	1.317661e-004
6.063570473498421e-010	1.270298e-004
6.087286991355563e-010	1.086099e-004
6.111003509212705e-010	7.650638e-005
6.134720027069847e-010	3.071914e-005
6.159831634212704e-010	-1.674160e-006
6.184943241355560e-010	-2.257294e-005
6.210054848498417e-010	-3.197721e-005
6.235166455641272e-010	-2.988695e-005
6.260278062784129e-010	-1.630218e-005
6.285389669926985e-010	8.777111e-006
6.310501277069842e-010	4.535092e-005
6.337007973498413e-010	6.422157e-005
6.363514669926983e-010	7.439339e-005
6.390021366355553e-010	7.586639e-005
6.416528062784124e-010	6.864057e-005
6.443034759212695e-010	5.271592e-005
6.469541455641265e-010	2.809245e-005
6.496048152069836e-010	-5.229838e-006
6.519764669926978e-010	-1.651919e-005
6.543481187784120e-010	-2.158241e-005
6.567197705641262e-010	-2.041950e-005
6.590914223498405e-010	-1.303046e-005
6.614630741355547e-010	5.847065e-007
6.638347259212689e-010	2.042600e-005
6.662063777069831e-010	4.649343e-005
6.688570473498402e-010	5.159631e-005
6.715077169926972e-010	5.248914e-005
6.741583866355543e-010	4.917192e-005
6.768090562784114e-010	4.164465e-005
6.794597259212684e-010	2.990734e-005
6.821103955641254e-010	1.395998e-005
6.847610652069825e-010	-6.197434e-006
6.875512437784110e-010	-5.773883e-006
6.903414223498395e-010	-3.075474e-006
6.931316009212680e-010	1.897792e-006
6.959217794926964e-010	9.145915e-006
6.987119580641249e-010	1.866890e-005
7.015021366355534e-010	3.046673e-005
7.042923152069819e-010	4.453943e-005
7.072220027069818e-010	3.086732e-005
7.101516902069817e-010	1.944525e-005
7.130813777069817e-010	1.027324e-005
7.160110652069816e-010	3.351282e-006
7.189407527069815e-010	-1.320628e-006
7.218704402069814e-010	-3.742487e-006
7.248001277069813e-010	-3.914295e-006
7.289853955641240e-010	1.109613e-005
7.331706634212668e-010	2.126819e-005
7.373559312784095e-010	2.660188e-005
7.415411991355522e-010	2.709719e-005
7.457264669926950e-010	2.275413e-005
7.499117348498377e-010	1.357271e-005
7.540970027069804e-010	-4.470898e-007
7.593983419926945e-010	1.259604e-005
7.646996812784087e-010	2.189725e-005
7.700010205641227e-010	2.745653e-005
7.753023598498369e-010	2.927389e-005
7.806036991355510e-010	2.734931e-005
7.859050384212652e-010	2.168282e-005
7.912063777069793e-010	1.227439e-005
7.963682080641219e-010	1.738215e-005
8.015300384212647e-010	2.077702e-005
8.066918687784074e-010	2.245901e-005
8.118536991355500e-010	2.242812e-005
8.170155294926928e-010	2.068435e-005
8.221773598498355e-010	1.722769e-005
8.273391902069781e-010	1.205816e-005
8.479865116355495e-010	1.257058e-005
8.686338330641209e-010	1.322844e-005
8.892811544926923e-010	1.403174e-005
9.099284759212637e-010	1.498048e-005
9.305757973498351e-010	1.607466e-005
9.512231187784066e-010	1.731429e-005
9.718704402069779e-010	1.869935e-005
9.728470027069780e-010	1.865697e-005
9.992141902069800e-010	1.910200e-005
1.000000000000000e-009	1.925365e-005
