Freq.	V(n_3p)
5.67717000000000e+009	(-1.56010410782464e+001dB,-1.17116030024204e+002°)
5.69716000000000e+009	(-1.51881508676561e+001dB,-1.18528707331479e+002°)
5.71715000000000e+009	(-1.49073352870041e+001dB,-1.21014857916258e+002°)
5.73714000000000e+009	(-1.47565045589110e+001dB,-1.23819732450240e+002°)
5.75713000000000e+009	(-1.46970648758194e+001dB,-1.26597886884604e+002°)
5.77712000000000e+009	(-1.46960785199754e+001dB,-1.29237305825105e+002°)
5.79711000000000e+009	(-1.47319191375113e+001dB,-1.31718617357756e+002°)
5.81710000000000e+009	(-1.47912364870227e+001dB,-1.34052392596547e+002°)
5.83709000000000e+009	(-1.48657581745786e+001dB,-1.36256185592256e+002°)
5.85708000000000e+009	(-1.49502071525640e+001dB,-1.38347169516737e+002°)
5.87707000000000e+009	(-1.50410905496739e+001dB,-1.40340260219436e+002°)
5.89706000000000e+009	(-1.51360123734526e+001dB,-1.42247990293173e+002°)
5.91705000000000e+009	(-1.52332789452809e+001dB,-1.44080842071901e+002°)
5.93704000000000e+009	(-1.53316652711422e+001dB,-1.45847629338410e+002°)
5.95703000000000e+009	(-1.54302708158166e+001dB,-1.47555820260127e+002°)
5.97702000000000e+009	(-1.55284263335367e+001dB,-1.49211789776880e+002°)
5.99701000000000e+009	(-1.56256310486274e+001dB,-1.50821014272286e+002°)
6.01700000000000e+009	(-1.57215087523948e+001dB,-1.52388223618375e+002°)
6.03699000000000e+009	(-1.58157762717540e+001dB,-1.53917522376721e+002°)
6.05698000000000e+009	(-1.59082203845093e+001dB,-1.55412488308626e+002°)
6.07697000000000e+009	(-1.59986807019366e+001dB,-1.56876253641670e+002°)
6.09696000000000e+009	(-1.60870368725089e+001dB,-1.58311572774375e+002°)
6.11695000000000e+009	(-1.61731989669060e+001dB,-1.59720879009402e+002°)
6.13694000000000e+009	(-1.62571002297013e+001dB,-1.61106332236949e+002°)
6.15693000000000e+009	(-1.63386916028192e+001dB,-1.62469859067554e+002°)
6.17692000000000e+009	(-1.64179375803189e+001dB,-1.63813186629842e+002°)
6.19691000000000e+009	(-1.64948130657357e+001dB,-1.65137871042915e+002°)
6.21690000000000e+009	(-1.65693009854523e+001dB,-1.66445321412792e+002°)
6.23689000000000e+009	(-1.66413904727864e+001dB,-1.67736820070771e+002°)
6.25688000000000e+009	(-1.67110754833110e+001dB,-1.69013539660641e+002°)
6.27687000000000e+009	(-1.67783537363510e+001dB,-1.70276557586679e+002°)
6.29686000000000e+009	(-1.68432259034838e+001dB,-1.71526868253087e+002°)
6.31685000000000e+009	(-1.69056949843448e+001dB,-1.72765393455940e+002°)
6.33684000000000e+009	(-1.69657658247022e+001dB,-1.73992991229666e+002°)
6.35683000000000e+009	(-1.70234447427941e+001dB,-1.75210463400029e+002°)
6.37682000000000e+009	(-1.70787392382229e+001dB,-1.76418562053605e+002°)
6.39681000000000e+009	(-1.71316577639642e+001dB,-1.77617995098484e+002°)
6.41680000000000e+009	(-1.71822095467552e+001dB,-1.78809431061611e+002°)
6.43679000000000e+009	(-1.72304044446842e+001dB,-1.79993503243718e+002°)
6.45678000000000e+009	(-1.72762528334877e+001dB,1.78829186667411e+002°)
6.47677000000000e+009	(-1.73197655150890e+001dB,1.77658065441455e+002°)
6.49676000000000e+009	(-1.73609536434468e+001dB,1.76492585537798e+002°)
6.51675000000000e+009	(-1.73998286639463e+001dB,1.75332222666990e+002°)
6.53674000000000e+009	(-1.74364022634480e+001dB,1.74176473632400e+002°)
6.55673000000000e+009	(-1.74706863287817e+001dB,1.73024854410921e+002°)
6.57672000000000e+009	(-1.75026929119833e+001dB,1.71876898438119e+002°)
6.59671000000000e+009	(-1.75324342009657e+001dB,1.70732155068579e+002°)
6.61670000000000e+009	(-1.75599224946130e+001dB,1.69590188186744e+002°)
6.63669000000000e+009	(-1.75851701815176e+001dB,1.68450574947225e+002°)
6.65668000000000e+009	(-1.76081897217585e+001dB,1.67312904626676e+002°)
6.67667000000000e+009	(-1.76289936312578e+001dB,1.66176777571915e+002°)
6.69666000000000e+009	(-1.76475944683584e+001dB,1.65041804231122e+002°)
6.71665000000000e+009	(-1.76640048223525e+001dB,1.63907604256756e+002°)
6.73664000000000e+009	(-1.76782373037592e+001dB,1.62773805670326e+002°)
6.75663000000000e+009	(-1.76903045362006e+001dB,1.61640044080455e+002°)
6.77662000000000e+009	(-1.77002191497762e+001dB,1.60505961946675e+002°)
6.79661000000000e+009	(-1.77079937758661e+001dB,1.59371207882373e+002°)
6.81660000000000e+009	(-1.77136410433318e+001dB,1.58235435990981e+002°)
6.83659000000000e+009	(-1.77171735761060e+001dB,1.57098305230201e+002°)
6.85658000000000e+009	(-1.77186039921908e+001dB,1.55959478799542e+002°)
6.87657000000000e+009	(-1.77179449041063e+001dB,1.54818623546956e+002°)
6.89656000000000e+009	(-1.77152089208496e+001dB,1.53675409390690e+002°)
6.91655000000000e+009	(-1.77104086514504e+001dB,1.52529508752817e+002°)
6.93654000000000e+009	(-1.77035567102241e+001dB,1.51380596001199e+002°)
6.95653000000000e+009	(-1.76946657238479e+001dB,1.50228346896796e+002°)
6.97652000000000e+009	(-1.76837483404039e+001dB,1.49072438043509e+002°)
6.99651000000000e+009	(-1.76708172405561e+001dB,1.47912546337811e+002°)
7.01650000000000e+009	(-1.76558851510502e+001dB,1.46748348415588e+002°)
