Freq.	V(n_3p)
4.85758000000000e+009	(-1.47964970254736e+001dB,1.57489227279683e+002°)
4.87757000000000e+009	(-1.46707253229186e+001dB,1.53344356925237e+002°)
4.89756000000000e+009	(-1.45470597326278e+001dB,1.49039058967462e+002°)
4.91755000000000e+009	(-1.44299659130270e+001dB,1.44563724107540e+002°)
4.93754000000000e+009	(-1.43248180623883e+001dB,1.39913190476872e+002°)
4.95753000000000e+009	(-1.42380022023439e+001dB,1.35089619429013e+002°)
4.97752000000000e+009	(-1.41768717945168e+001dB,1.30107070907942e+002°)
4.99751000000000e+009	(-1.41492817670545e+001dB,1.24998097611856e+002°)
5.01750000000000e+009	(-1.41622032162813e+001dB,1.19820988596226e+002°)
5.03749000000000e+009	(-1.42189278610519e+001dB,1.14661633534172e+002°)
5.05748000000000e+009	(-1.43154554882059e+001dB,1.09617857923328e+002°)
5.07747000000000e+009	(-1.44392753421919e+001dB,1.04758954978980e+002°)
5.09746000000000e+009	(-1.45746393664167e+001dB,1.00083774932424e+002°)
5.11745000000000e+009	(-1.47122254601546e+001dB,9.55256018135064e+001°)
5.13744000000000e+009	(-1.48540534072132e+001dB,9.10091261810699e+001°)
5.15743000000000e+009	(-1.50098117298733e+001dB,8.65032824416025e+001°)
5.17742000000000e+009	(-1.51904650820623e+001dB,8.20335630607694e+001°)
5.19741000000000e+009	(-1.54045180009706e+001dB,7.76723040596470e+001°)
5.21740000000000e+009	(-1.56562515761946e+001dB,7.35369207979971e+001°)
5.23739000000000e+009	(-1.59411749892794e+001dB,6.98045161516703e+001°)
5.25738000000000e+009	(-1.62318845754260e+001dB,6.67040631980897e+001°)
5.27737000000000e+009	(-1.64576287415808e+001dB,6.43417618655129e+001°)
5.29736000000000e+009	(-1.65319133049866e+001dB,6.22843046749214e+001°)
5.31735000000000e+009	(-1.64682492903566e+001dB,5.96489257853577e+001°)
5.33734000000000e+009	(-1.63868349684695e+001dB,5.61019230537358e+001°)
5.35733000000000e+009	(-1.63696581625484e+001dB,5.20203967758477e+001°)
5.37732000000000e+009	(-1.64236554287291e+001dB,4.78300504308636e+001°)
5.39731000000000e+009	(-1.65277932957194e+001dB,4.37499321941813e+001°)
5.41730000000000e+009	(-1.66609632453841e+001dB,3.98553530677603e+001°)
5.43729000000000e+009	(-1.68078769764914e+001dB,3.61568173922276e+001°)
5.45728000000000e+009	(-1.69583331505657e+001dB,3.26401122783068e+001°)
5.47727000000000e+009	(-1.71056703347227e+001dB,2.92832080564655e+001°)
5.49726000000000e+009	(-1.72455589319709e+001dB,2.60630355640601e+001°)
5.51725000000000e+009	(-1.73751829994283e+001dB,2.29580270310874e+001°)
5.53724000000000e+009	(-1.74927063294167e+001dB,1.99488641321704e+001°)
5.55723000000000e+009	(-1.75969287547852e+001dB,1.70184827674454e+001°)
5.57722000000000e+009	(-1.76870662874357e+001dB,1.41518001668570e+001°)
5.59721000000000e+009	(-1.77626108063109e+001dB,1.13353685433010e+001°)
5.61720000000000e+009	(-1.78232405665217e+001dB,8.55703888609343e+000°)
5.63719000000000e+009	(-1.78687632467385e+001dB,5.80566351183833e+000°)
5.65718000000000e+009	(-1.78990800571824e+001dB,3.07084221095099e+000°)
5.67717000000000e+009	(-1.79141637765797e+001dB,3.42707621330353e-001°)
5.69716000000000e+009	(-1.79140463355568e+001dB,-2.38825721263177e+000°)
5.71715000000000e+009	(-1.78988133056309e+001dB,-5.13137607415284e+000°)
5.73714000000000e+009	(-1.78686037726748e+001dB,-7.89591749638380e+000°)
5.75713000000000e+009	(-1.78236148169984e+001dB,-1.06912178804399e+001°)
5.77712000000000e+009	(-1.77641103435962e+001dB,-1.35267928662259e+001°)
5.79711000000000e+009	(-1.76904344032854e+001dB,-1.64124385142971e+001°)
5.81710000000000e+009	(-1.76030294808645e+001dB,-1.93583222030365e+001°)
5.83709000000000e+009	(-1.75024605405434e+001dB,-2.23750611413742e+001°)
5.85708000000000e+009	(-1.73894459369400e+001dB,-2.54737837502656e+001°)
5.87707000000000e+009	(-1.72648966328077e+001dB,-2.86661654429464e+001°)
5.89706000000000e+009	(-1.71299655028645e+001dB,-3.19644248851087e+001°)
5.91705000000000e+009	(-1.69861087987163e+001dB,-3.53812586597056e+001°)
5.93704000000000e+009	(-1.68351619762329e+001dB,-3.89296799268364e+001°)
5.95703000000000e+009	(-1.66794317542120e+001dB,-4.26227080354514e+001°)
5.97702000000000e+009	(-1.65218048624255e+001dB,-4.64728283199945e+001°)
5.99701000000000e+009	(-1.63658701870431e+001dB,-5.04911016427130e+001°)
6.01700000000000e+009	(-1.62160425016630e+001dB,-5.46857511928091e+001°)
6.03699000000000e+009	(-1.60776583706254e+001dB,-5.90599990417642e+001°)
6.05698000000000e+009	(-1.59569815666781e+001dB,-6.36089045223703e+001°)
6.07697000000000e+009	(-1.58609997629810e+001dB,-6.83150734524195e+001°)
6.09696000000000e+009	(-1.57968199891303e+001dB,-7.31435825746679e+001°)
6.11695000000000e+009	(-1.57704207579724e+001dB,-7.80376405676883e+001°)
6.13694000000000e+009	(-1.57846274616473e+001dB,-8.29185721230185e+001°)
6.15693000000000e+009	(-1.58366774499902e+001dB,-8.76957284847664e+001°)
