Freq.	V(n_3p)
5.63719000000000e+009	(-1.79009586461895e+001dB,-1.18188756400709e+002°)
5.65718000000000e+009	(-1.77514578485298e+001dB,-1.22072157447147e+002°)
5.67717000000000e+009	(-1.75933292908342e+001dB,-1.26040101329939e+002°)
5.69716000000000e+009	(-1.74272413130679e+001dB,-1.30099557796947e+002°)
5.71715000000000e+009	(-1.72539803015683e+001dB,-1.34257786128158e+002°)
5.73714000000000e+009	(-1.70744777326056e+001dB,-1.38522311529919e+002°)
5.75713000000000e+009	(-1.68898420085376e+001dB,-1.42900854808687e+002°)
5.77712000000000e+009	(-1.67013930643678e+001dB,-1.47401197453245e+002°)
5.79711000000000e+009	(-1.65106960450554e+001dB,-1.52030971958370e+002°)
5.81710000000000e+009	(-1.63195894185256e+001dB,-1.56797385361874e+002°)
5.83709000000000e+009	(-1.61302042229422e+001dB,-1.61706911921333e+002°)
5.85708000000000e+009	(-1.59449768466084e+001dB,-1.66765020993454e+002°)
5.87707000000000e+009	(-1.57666703799075e+001dB,-1.71976018386116e+002°)
5.89706000000000e+009	(-1.55984420150942e+001dB,-1.77343027925722e+002°)
5.91705000000000e+009	(-1.54440271332405e+001dB,1.77132083699666e+002°)
5.93704000000000e+009	(-1.53081397352707e+001dB,1.71449683391203e+002°)
5.95703000000000e+009	(-1.51971248775662e+001dB,1.65616603844038e+002°)
5.97702000000000e+009	(-1.51194247412191e+001dB,1.59658221696396e+002°)
5.99701000000000e+009	(-1.50839910442945e+001dB,1.53640930250284e+002°)
6.01700000000000e+009	(-1.50935911648249e+001dB,1.47685285885379e+002°)
6.03699000000000e+009	(-1.51361236493004e+001dB,1.41916229606936e+002°)
6.05698000000000e+009	(-1.51889649833078e+001dB,1.36362142021221e+002°)
6.07697000000000e+009	(-1.52367288813011e+001dB,1.30943807147730e+002°)
6.09696000000000e+009	(-1.52785711911376e+001dB,1.25570067449879e+002°)
6.11695000000000e+009	(-1.53203771472659e+001dB,1.20202069207362e+002°)
6.13694000000000e+009	(-1.53663343499645e+001dB,1.14842989891107e+002°)
6.15693000000000e+009	(-1.54170648831755e+001dB,1.09504477671162e+002°)
6.17692000000000e+009	(-1.54715979589747e+001dB,1.04190227815750e+002°)
6.19691000000000e+009	(-1.55290694848257e+001dB,9.88974454569467e+001°)
6.21690000000000e+009	(-1.55890354809186e+001dB,9.36220141395071e+001°)
6.23689000000000e+009	(-1.56512095967044e+001dB,8.83603554427443e+001°)
6.25688000000000e+009	(-1.57152971866504e+001dB,8.31088984722056e+001°)
6.27687000000000e+009	(-1.57810170517515e+001dB,7.78632857525525e+001°)
6.29686000000000e+009	(-1.58482005015134e+001dB,7.26180985409402e+001°)
6.31685000000000e+009	(-1.59168872087419e+001dB,6.73670497784863e+001°)
6.33684000000000e+009	(-1.59873909217519e+001dB,6.21034304942170e+001°)
6.35683000000000e+009	(-1.60603335540565e+001dB,5.68206608436483e+001°)
6.37682000000000e+009	(-1.61366522741251e+001dB,5.15128723435910e+001°)
6.39681000000000e+009	(-1.62175831770729e+001dB,4.61754880991615e+001°)
6.41680000000000e+009	(-1.63046228722096e+001dB,4.08057798319367e+001°)
6.43679000000000e+009	(-1.63994679352458e+001dB,3.54033768979038e+001°)
6.45678000000000e+009	(-1.65039322072682e+001dB,2.99706924068807e+001°)
6.47677000000000e+009	(-1.66198434130345e+001dB,2.45132214689052e+001°)
6.49676000000000e+009	(-1.67489232945854e+001dB,1.90396616737325e+001°)
6.51675000000000e+009	(-1.68926589150011e+001dB,1.35618104399426e+001°)
6.53674000000000e+009	(-1.70521761813586e+001dB,8.09421054842782e+000°)
6.55673000000000e+009	(-1.72281289458895e+001dB,2.65354387393961e+000°)
6.57672000000000e+009	(-1.74206172733219e+001dB,-2.74218989054280e+000°)
6.59671000000000e+009	(-1.76291459923699e+001dB,-8.07463546772298e+000°)
6.61670000000000e+009	(-1.78526295659752e+001dB,-1.33260829332581e+001°)
6.63669000000000e+009	(-1.80894425220752e+001dB,-1.84803943324676e+001°)
6.65668000000000e+009	(-1.83375077018462e+001dB,-2.35237537402303e+001°)
6.67667000000000e+009	(-1.85944090621300e+001dB,-2.84451689638857e+001°)
6.69666000000000e+009	(-1.88575129605668e+001dB,-3.32366957408944e+001°)
6.71665000000000e+009	(-1.91240822062735e+001dB,-3.78933997295322e+001°)
6.73664000000000e+009	(-1.93913702453589e+001dB,-4.24131078396458e+001°)
6.75663000000000e+009	(-1.96566875745617e+001dB,-4.67960218675266e+001°)
6.77662000000000e+009	(-1.99174374766012e+001dB,-5.10442722060537e+001°)
6.79661000000000e+009	(-2.01711222374171e+001dB,-5.51614804901708e+001°)
6.81660000000000e+009	(-2.04153233799470e+001dB,-5.91523834682638e+001°)
6.83659000000000e+009	(-2.06476599326628e+001dB,-6.30225533340426e+001°)
6.85658000000000e+009	(-2.08657276271957e+001dB,-6.67782387608477e+001°)
6.87657000000000e+009	(-2.10670197758535e+001dB,-7.04263511459858e+001°)
6.89656000000000e+009	(-2.12488281675081e+001dB,-7.39746364569340e+001°)
6.91655000000000e+009	(-2.14081206052009e+001dB,-7.74321096266100e+001°)
6.93654000000000e+009	(-2.15413922996196e+001dB,-8.08098932045859e+001°)
6.95653000000000e+009	(-2.16444945449928e+001dB,-8.41227053105246e+001°)
6.97652000000000e+009	(-2.17124630530165e+001dB,-8.73913915297218e+001°)
6.99651000000000e+009	(-2.17394143004348e+001dB,-9.06470725899943e+001°)
7.01650000000000e+009	(-2.17186758665427e+001dB,-9.39375688168318e+001°)
7.03649000000000e+009	(-2.16434944574010e+001dB,-9.73363832914104e+001°)
