Freq.	V(n_3p)
6.03699000000000e+009	(-1.50272793606818e+001dB,1.43904395568208e+002°)
6.05698000000000e+009	(-1.50830811741717e+001dB,1.38322638534731e+002°)
6.07697000000000e+009	(-1.51325377142827e+001dB,1.32887190768804e+002°)
6.09696000000000e+009	(-1.51748594535387e+001dB,1.27495675869551e+002°)
6.11695000000000e+009	(-1.52171853333521e+001dB,1.22103817822673e+002°)
6.13694000000000e+009	(-1.52649288480791e+001dB,1.16717685277277e+002°)
6.15693000000000e+009	(-1.53191378824674e+001dB,1.11355834281122e+002°)
6.17692000000000e+009	(-1.53785155074127e+001dB,1.06027916761443e+002°)
6.19691000000000e+009	(-1.54415620458069e+001dB,1.00734111753056e+002°)
6.21690000000000e+009	(-1.55072336914695e+001dB,9.54708968791097e+001°)
6.23689000000000e+009	(-1.55747851234034e+001dB,9.02341563906791e+001°)
6.25688000000000e+009	(-1.56435780508053e+001dB,8.50194386248184e+001°)
6.27687000000000e+009	(-1.57130536948593e+001dB,7.98214547469737e+001°)
6.29686000000000e+009	(-1.57827963173410e+001dB,7.46338453534916e+001°)
6.31685000000000e+009	(-1.58526096548158e+001dB,6.94493246642049e+001°)
6.33684000000000e+009	(-1.59225743406549e+001dB,6.42600542791245e+001°)
6.35683000000000e+009	(-1.59930810694536e+001dB,5.90581188745634e+001°)
6.37682000000000e+009	(-1.60648423657435e+001dB,5.38360376697433e+001°)
6.39681000000000e+009	(-1.61388859389029e+001dB,4.85872843339035e+001°)
6.41680000000000e+009	(-1.62165306965475e+001dB,4.33068025075526e+001°)
6.43679000000000e+009	(-1.62993448397675e+001dB,3.79915033677006e+001°)
6.45678000000000e+009	(-1.63890847994038e+001dB,3.26407231197337e+001°)
6.47677000000000e+009	(-1.64876142899075e+001dB,2.72566071113671e+001°)
6.49676000000000e+009	(-1.65968044522030e+001dB,2.18443775741454e+001°)
6.51675000000000e+009	(-1.67184187479959e+001dB,1.64124376508277e+001°)
6.53674000000000e+009	(-1.68539895336430e+001dB,1.09722687919857e+001°)
6.55673000000000e+009	(-1.70046963904241e+001dB,5.53809397884494e+000°)
6.57672000000000e+009	(-1.71712584357964e+001dB,1.26305316049031e-001°)
6.59671000000000e+009	(-1.73538531243768e+001dB,-5.24531216852181e+000°)
6.61670000000000e+009	(-1.75520719319313e+001dB,-1.05584948234748e+001°)
6.63669000000000e+009	(-1.77649188662812e+001dB,-1.57954609405729e+001°)
6.65668000000000e+009	(-1.79908517299343e+001dB,-2.09398146804582e+001°)
6.67667000000000e+009	(-1.82278597634827e+001dB,-2.59772982102757e+001°)
6.69666000000000e+009	(-1.84735661542927e+001dB,-3.08963221987167e+001°)
6.71665000000000e+009	(-1.87253410073998e+001dB,-3.56882416191995e+001°)
6.73664000000000e+009	(-1.89804101982450e+001dB,-4.03473834334612e+001°)
6.75663000000000e+009	(-1.92359477758765e+001dB,-4.48708665876703e+001°)
6.77662000000000e+009	(-1.94891433969076e+001dB,-4.92582768495859e+001°)
6.79661000000000e+009	(-1.97372405120044e+001dB,-5.35112672945288e+001°)
6.81660000000000e+009	(-1.99775446357694e+001dB,-5.76331516711096e+001°)
6.83659000000000e+009	(-2.02074032792872e+001dB,-6.16285474298050e+001°)
6.85658000000000e+009	(-2.04241597431744e+001dB,-6.55031144026600e+001°)
6.87657000000000e+009	(-2.06250821364215e+001dB,-6.92634307645826e+001°)
6.89656000000000e+009	(-2.08072672560871e+001dB,-7.29170565633898e+001°)
6.91655000000000e+009	(-2.09675172718467e+001dB,-7.64728637579982e+001°)
6.93654000000000e+009	(-2.11021871296904e+001dB,-7.99417691001441e+001°)
6.95653000000000e+009	(-2.12070054284086e+001dB,-8.33381035677572e+001°)
6.97652000000000e+009	(-2.12768879617577e+001dB,-8.66819991269064e+001°)
6.99651000000000e+009	(-2.13058047757837e+001dB,-9.00033586793601e+001°)
7.01650000000000e+009	(-2.12868527425911e+001dB,-9.33481018673279e+001°)
7.03649000000000e+009	(-2.12128576547827e+001dB,-9.67871091571865e+001°)
