time	V(d_3p)
5.577695234516581e-010	1.819063e-004
5.591646127373723e-010	1.482867e-004
5.605597020230866e-010	1.155488e-004
5.619547913088008e-010	8.369256e-005
5.633498805945151e-010	5.271797e-005
5.647449698802293e-010	2.262506e-005
5.661400591659436e-010	-6.586184e-006
5.675351484516578e-010	-3.491575e-005
5.692092555945149e-010	-4.145659e-005
5.708833627373719e-010	-3.923518e-005
5.725574698802290e-010	-2.825153e-005
5.742315770230862e-010	-8.505648e-006
5.759056841659433e-010	2.000248e-005
5.775797913088003e-010	5.727285e-005
5.792538984516574e-010	1.033055e-004
5.816255502373716e-010	1.501936e-004
5.839972020230859e-010	1.791006e-004
5.863688538088000e-010	1.900265e-004
5.887405055945143e-010	1.829714e-004
5.911121573802285e-010	1.579351e-004
5.934838091659427e-010	1.149176e-004
5.958554609516569e-010	5.391912e-005
5.980876038087997e-010	5.915315e-006
6.003197466659425e-010	-2.570931e-005
6.025518895230853e-010	-4.095475e-005
6.047840323802281e-010	-3.982101e-005
6.070161752373708e-010	-2.230809e-005
6.092483180945137e-010	1.158402e-005
6.114804609516564e-010	6.185531e-005
6.139916216659421e-010	1.074607e-004
6.165027823802277e-010	1.358665e-004
6.190139430945134e-010	1.470728e-004
6.215251038087990e-010	1.410796e-004
6.240362645230846e-010	1.178867e-004
6.265474252373702e-010	7.749436e-005
6.290585859516559e-010	1.990243e-005
6.312907288087987e-010	-1.986994e-005
6.335228716659415e-010	-4.526505e-005
6.357550145230843e-010	-5.628290e-005
6.379871573802270e-010	-5.292350e-005
6.402193002373698e-010	-3.518685e-005
6.424514430945127e-010	-3.072939e-006
6.446835859516554e-010	4.341823e-005
6.471947466659411e-010	8.307822e-005
6.497059073802267e-010	1.082145e-004
6.522170680945124e-010	1.188271e-004
6.547282288087979e-010	1.149160e-004
6.572393895230836e-010	9.648119e-005
6.597505502373692e-010	6.352268e-005
6.622617109516549e-010	1.604046e-005
6.646333627373690e-010	-1.875416e-005
6.670050145230833e-010	-4.011422e-005
6.693766663087975e-010	-4.803974e-005
6.717483180945118e-010	-4.253070e-005
6.741199698802259e-010	-2.358712e-005
6.764916216659402e-010	8.791021e-006
6.788632734516544e-010	5.460371e-005
6.812349252373685e-010	8.391449e-005
6.836065770230828e-010	1.015373e-004
6.859782288087970e-010	1.074723e-004
6.883498805945112e-010	1.017193e-004
6.907215323802254e-010	8.427843e-005
6.930931841659397e-010	5.514962e-005
6.954648359516539e-010	1.433289e-005
6.981155055945109e-010	-1.510129e-005
7.007661752373679e-010	-3.246239e-005
7.034168448802250e-010	-3.775039e-005
7.060675145230821e-010	-3.096531e-005
