time	V(n_3p)
Step Information: Cd=100f  (Run: 1/10)
4.572160097209595e-010	1.757497e-002
4.584727914568381e-010	1.961454e-002
4.597275047476253e-010	2.146533e-002
4.609750028951530e-010	2.309697e-002
4.621234941516710e-010	2.439992e-002
4.633061537389136e-010	2.553217e-002
4.644483097597641e-010	2.641976e-002
4.656996726788119e-010	2.716023e-002
4.670082537653250e-010	2.768069e-002
4.682422543451320e-010	2.794283e-002
4.693988733324570e-010	2.799760e-002
4.706253391072554e-010	2.786682e-002
4.718413591401567e-010	2.755874e-002
4.730902686060941e-010	2.707191e-002
4.742975804393113e-010	2.645000e-002
4.754768161051629e-010	2.570997e-002
4.767816707584466e-010	2.474949e-002
4.780169357489828e-010	2.371144e-002
4.792646919020198e-010	2.254240e-002
4.804898334029492e-010	2.128132e-002
4.816830098852144e-010	1.994848e-002
4.829178148380995e-010	1.846308e-002
4.842456294960419e-010	1.674863e-002
4.854593752492598e-010	1.507879e-002
4.866204317915940e-010	1.339416e-002
4.878406710677945e-010	1.153838e-002
4.890437951786435e-010	9.631962e-003
4.903510303537296e-010	7.488404e-003
4.915736404388722e-010	5.431620e-003
4.928169799360318e-010	3.308573e-003
4.940127453244306e-010	1.258097e-003
4.952363198070230e-010	-8.242053e-004
4.964704375843319e-010	-2.881098e-003
4.976653539701371e-010	-4.803947e-003
4.989405159275315e-010	-6.749969e-003
5.001626593338042e-010	-8.483325e-003
5.013439642335837e-010	-1.000976e-002
5.025490319778905e-010	-1.139157e-002
5.036678835878963e-010	-1.249741e-002
5.049276416564828e-010	-1.351933e-002
5.061355110640478e-010	-1.426353e-002
5.073512122575985e-010	-1.477022e-002
5.085736765189373e-010	-1.503083e-002
5.098412748705211e-010	-1.503971e-002
5.111161445131583e-010	-1.478919e-002
5.123525618796251e-010	-1.431235e-002
5.135928685849225e-010	-1.362299e-002
5.148189638845505e-010	-1.275841e-002
5.160622140784137e-010	-1.172537e-002
5.173422012044384e-010	-1.053231e-002
5.185554590983516e-010	-9.314670e-003
5.198391082489141e-010	-7.974084e-003
5.210553155683926e-010	-6.690260e-003
5.223316577604433e-010	-5.367457e-003
5.235713764551665e-010	-4.141344e-003
5.248416478252703e-010	-2.979007e-003
5.260563984271293e-010	-1.984139e-003
5.273364677002025e-010	-1.085272e-003
5.285592812331731e-010	-3.894068e-004
5.298626409287659e-010	1.602018e-004
5.311409982734169e-010	4.955622e-004
5.324038126262040e-010	6.226812e-004
5.336837118347510e-010	5.433116e-004
5.349188626145717e-010	2.710540e-004
5.362031482289967e-010	-2.085613e-004
5.375227422214004e-010	-8.987086e-004
5.388062531844062e-010	-1.747952e-003
5.400232008489335e-010	-2.700712e-003
5.413080463553400e-010	-3.845325e-003
5.425242292178442e-010	-5.043635e-003
5.438163425748547e-010	-6.419986e-003
5.451385367905394e-010	-7.917948e-003
5.464380609715550e-010	-9.457729e-003
5.476170227997924e-010	-1.089539e-002
5.488685462210787e-010	-1.244583e-002
5.500741035973069e-010	-1.394667e-002
5.513791213259154e-010	-1.556034e-002
5.526517686172154e-010	-1.710462e-002
5.538592789207579e-010	-1.852632e-002
5.550956365520528e-010	-1.992151e-002
5.563169640762496e-010	-2.122416e-002
5.575637451770701e-010	-2.246075e-002
5.588302722740856e-010	-2.360502e-002
5.601172154959218e-010	-2.463703e-002
5.613668172784515e-010	-2.549980e-002
5.625610623467298e-010	-2.618551e-002
5.637346004956766e-010	-2.671889e-002
5.649883048078203e-010	-2.712787e-002
5.662525612781875e-010	-2.736700e-002
5.674823567102132e-010	-2.743018e-002
5.686947058267203e-010	-2.732904e-002
5.699741408117938e-010	-2.704939e-002
5.711869029566100e-010	-2.662574e-002
5.724271414396107e-010	-2.604106e-002
5.737214733888559e-010	-2.527909e-002
5.749393779020928e-010	-2.443321e-002
5.762636391941664e-010	-2.338867e-002
5.774940215092017e-010	-2.231815e-002
5.787571162826748e-010	-2.113757e-002
5.799797829679754e-010	-1.993377e-002
5.812583379508852e-010	-1.863041e-002
5.824742907781475e-010	-1.736635e-002
5.836750402256412e-010	-1.611135e-002
5.848960109761542e-010	-1.484421e-002
5.861367248125918e-010	-1.358107e-002
5.873956952189959e-010	-1.233893e-002
5.886913192723491e-010	-1.111568e-002
5.899142768163146e-010	-1.002260e-002
5.911391132034611e-010	-8.995922e-003
5.923586558762143e-010	-8.047238e-003
5.936004028860835e-010	-7.160714e-003
5.949143256957488e-010	-6.312203e-003
5.961355877371249e-010	-5.606281e-003
5.973901718619091e-010	-4.962523e-003
5.986364011154925e-010	-4.401658e-003
5.998735462655533e-010	-3.918032e-003
6.011481311933552e-010	-3.490327e-003
6.023689983825015e-010	-3.141785e-003
6.036183053050328e-010	-2.840266e-003
6.049245092256624e-010	-2.576989e-003
6.061560739498840e-010	-2.370290e-003
6.074274482845923e-010	-2.191769e-003
6.086709655642600e-010	-2.044667e-003
6.099202067692577e-010	-1.917802e-003
6.111403889435264e-010	-1.808418e-003
6.123459022235751e-010	-1.709363e-003
6.135658407872038e-010	-1.613573e-003
6.148152739010675e-010	-1.515652e-003
6.161419419498179e-010	-1.407243e-003
6.173828035921690e-010	-1.297859e-003
6.185977735284912e-010	-1.179903e-003
6.198331194123271e-010	-1.045889e-003
6.210732147900583e-010	-8.942169e-004
6.223206339013934e-010	-7.215919e-004
6.235807290132865e-010	-5.241856e-004
6.247788744771383e-010	-3.128307e-004
6.259905267090906e-010	-7.366169e-005
6.272159803086637e-010	1.959781e-004
6.285242886673121e-010	5.162873e-004
6.297603876563656e-010	8.508280e-004
6.309398875887934e-010	1.199588e-003
6.321908954869393e-010	1.601153e-003
6.335445769115285e-010	2.071847e-003
6.347703891074996e-010	2.529409e-003
6.360536947277573e-010	3.038378e-003
6.373186991470663e-010	3.567458e-003
6.385606153133094e-010	4.110055e-003
6.399080941926704e-010	4.720126e-003
6.411576370444533e-010	5.300954e-003
6.424451278067146e-010	5.908909e-003
6.436856120746114e-010	6.498082e-003
6.450154139070530e-010	7.126422e-003
6.462412596089197e-010	7.696359e-003
6.474565670587990e-010	8.246318e-003
6.486855801912270e-010	8.781060e-003
6.500110119877855e-010	9.326616e-003
6.512449425295879e-010	9.799438e-003
6.525082431270574e-010	1.024263e-002
6.537133755471203e-010	1.062223e-002
6.549147866474803e-010	1.095484e-002
6.561315921027654e-010	1.124204e-002
6.574098884485076e-010	1.148758e-002
6.586521530332258e-010	1.166986e-002
6.599104424023793e-010	1.179790e-002
6.610917506281594e-010	1.186743e-002
6.623559890290712e-010	1.189004e-002
6.635607464222733e-010	1.186527e-002
6.648453976813995e-010	1.179441e-002
6.660775397778222e-010	1.168942e-002
6.673082665676143e-010	1.155553e-002
6.685188717231228e-010	1.140316e-002
6.697539467788049e-010	1.123512e-002
6.710101165358793e-010	1.106055e-002
