time	V(n_3p)
1.151822451581010e-009	-7.753358e-003
1.154024271797301e-009	-7.152234e-003
1.156255064929623e-009	-6.389551e-003
1.158499514285296e-009	-5.498506e-003
1.161786660763560e-009	-4.037114e-003
1.165167096829917e-009	-2.423731e-003
1.167399432229350e-009	-1.331316e-003
1.169681036237928e-009	-2.082171e-004
1.171912054559482e-009	8.891831e-004
1.174110608855047e-009	1.965093e-003
1.176305577840706e-009	3.028101e-003
1.178508229948177e-009	4.073679e-003
1.180687100957785e-009	5.070758e-003
1.182931889850734e-009	6.034051e-003
1.185137712545624e-009	6.885477e-003
1.187434294551178e-009	7.632958e-003
1.189645890032845e-009	8.182474e-003
1.191862605117182e-009	8.536063e-003
1.194119691479254e-009	8.675481e-003
1.196315029220357e-009	8.596242e-003
1.198508999632127e-009	8.321329e-003
1.200748790377493e-009	7.871926e-003
1.204079171598563e-009	6.990425e-003
1.207477194773203e-009	5.991556e-003
1.209732528637633e-009	5.356191e-003
1.211937017213024e-009	4.796783e-003
1.214295808383253e-009	4.285295e-003
1.215400414736567e-009	4.078091e-003
1.216519975529714e-009	3.888094e-003
1.217600776596649e-009	3.722280e-003
1.218694345296467e-009	3.570120e-003
1.219830648063679e-009	3.426188e-003
1.220980210160739e-009	3.292520e-003
1.223178880048629e-009	3.060183e-003
1.225410200310029e-009	2.840703e-003
1.228764429027378e-009	2.515391e-003
1.229873008594898e-009	2.403947e-003
1.230981588162418e-009	2.294879e-003
1.232090167729937e-009	2.188189e-003
1.233198747297457e-009	2.083875e-003
1.234307326864977e-009	1.981938e-003
1.235415906432497e-009	1.882378e-003
1.236524486000017e-009	1.785195e-003
1.238772245648653e-009	1.617477e-003
1.241059282242455e-009	1.486730e-003
1.243267766090824e-009	1.405498e-003
1.246633036591700e-009	1.372970e-003
1.249920348136000e-009	1.444128e-003
1.253308452325564e-009	1.609786e-003
1.255547924344056e-009	1.773570e-003
1.257787396362549e-009	1.951365e-003
1.260026868381041e-009	2.143170e-003
1.262266340399534e-009	2.348987e-003
1.264505812418027e-009	2.568814e-003
1.266745284436519e-009	2.802653e-003
1.268984756455012e-009	3.050502e-003
1.272372025659163e-009	3.405104e-003
1.275715885293166e-009	3.736375e-003
1.278032904382060e-009	3.942702e-003
1.281333538320895e-009	4.178638e-003
1.284699933826009e-009	4.307351e-003
1.286918056195332e-009	4.303474e-003
1.289129249371470e-009	4.210044e-003
1.291371850375097e-009	4.008749e-003
1.293603176679095e-009	3.690462e-003
1.295859769309464e-009	3.242475e-003
1.298105748927711e-009	2.670683e-003
1.300311159483316e-009	1.993184e-003
1.302543359356362e-009	1.202068e-003
1.304801002466539e-009	3.101369e-004
1.306993206673587e-009	-6.267845e-004
1.310319445705207e-009	-2.142391e-003
1.313708853467512e-009	-3.751130e-003
1.317079769722267e-009	-5.361730e-003
1.318514369578924e-009	-6.050016e-003
1.319948969435581e-009	-6.714432e-003
1.321383569292238e-009	-7.354978e-003
1.322818169148895e-009	-7.971653e-003
1.324252769005552e-009	-8.564458e-003
1.325687368862209e-009	-9.133393e-003
1.327121968718866e-009	-9.678457e-003
1.330457788603714e-009	-1.074413e-002
1.333882165462772e-009	-1.153887e-002
1.336168465446900e-009	-1.187832e-002
1.339527043394016e-009	-1.208467e-002
1.342893669064289e-009	-1.194643e-002
1.346305569894720e-009	-1.147757e-002
1.349636958101978e-009	-1.073636e-002
1.353011620703315e-009	-9.744946e-003
1.356328911676071e-009	-8.587388e-003
1.359678537883827e-009	-7.301159e-003
1.361937162696250e-009	-6.407766e-003
1.364233008122211e-009	-5.511083e-003
1.366494154282021e-009	-4.667608e-003
1.368707284674095e-009	-3.905250e-003
1.370973310901567e-009	-3.210683e-003
1.373226490354666e-009	-2.621224e-003
1.375430020469853e-009	-2.149609e-003
1.377687264070699e-009	-1.774109e-003
1.379919520251361e-009	-1.503602e-003
1.382146197827359e-009	-1.322676e-003
1.384493654516445e-009	-1.212738e-003
1.387823659232852e-009	-1.165082e-003
1.391258720215447e-009	-1.201175e-003
1.393507124684558e-009	-1.246922e-003
1.395802315533990e-009	-1.294273e-003
1.398090461969910e-009	-1.327232e-003
1.400304910303264e-009	-1.331626e-003
1.402638649248095e-009	-1.292848e-003
1.404902090214180e-009	-1.201052e-003
1.407096151335514e-009	-1.053429e-003
1.409401672505132e-009	-8.326814e-004
1.411677167418714e-009	-5.507672e-004
1.413891660828790e-009	-2.219225e-004
1.416268114877084e-009	1.793280e-004
1.419615224417155e-009	8.028948e-004
1.423094002021573e-009	1.490714e-003
1.426455600964121e-009	2.176578e-003
1.429897164127939e-009	2.906264e-003
1.433216600384764e-009	3.656736e-003
1.434697998511322e-009	4.015119e-003
1.436179396637881e-009	4.385185e-003
1.437660794764440e-009	4.766934e-003
1.439142192890999e-009	5.160366e-003
1.440623591017558e-009	5.565480e-003
1.442104989144117e-009	5.982277e-003
1.443586387270675e-009	6.410757e-003
1.447011747717647e-009	7.392649e-003
1.449318763007364e-009	8.038686e-003
1.451518417803245e-009	8.631223e-003
1.453870686610309e-009	9.232511e-003
1.456170591486103e-009	9.785301e-003
1.457281349502107e-009	1.003995e-002
1.458377728926909e-009	1.028375e-002
1.460694736979707e-009	1.077580e-002
1.462971530306363e-009	1.123056e-002
1.465230266959591e-009	1.165395e-002
1.467550907382919e-009	1.205679e-002
1.469794062045335e-009	1.240766e-002
1.472031965911378e-009	1.270822e-002
1.474345629733162e-009	1.295059e-002
1.476557286732818e-009	1.309915e-002
1.478898334696008e-009	1.314658e-002
1.481231993066269e-009	1.305976e-002
1.483439965202520e-009	1.283586e-002
1.485787353354421e-009	1.242990e-002
1.488020646548782e-009	1.187153e-002
1.489109549900944e-009	1.153634e-002
1.490208266318416e-009	1.115594e-002
1.491371600634956e-009	1.070722e-002
1.492527037347195e-009	1.021547e-002
1.493622004431069e-009	9.708192e-003
1.494729693942764e-009	9.155714e-003
1.495826954111561e-009	8.571408e-003
1.496991732338798e-009	7.913516e-003
1.498178039673055e-009	7.207021e-003
1.500446876120216e-009	5.768423e-003
1.503799599247578e-009	3.495667e-003
1.507236701193983e-009	1.102074e-003
1.509470642563847e-009	-4.208323e-004
1.511743979458197e-009	-1.897296e-003
1.513935132315442e-009	-3.216282e-003
1.516162010933427e-009	-4.422167e-003
1.518417707943148e-009	-5.480341e-003
1.520639933323092e-009	-6.343459e-003
1.522878555885049e-009	-7.020679e-003
1.525120157287123e-009	-7.499904e-003
1.527331907425437e-009	-7.779041e-003
1.529718963461551e-009	-7.874086e-003
1.532026276198951e-009	-7.779987e-003
1.534228300114568e-009	-7.542539e-003
1.536660760755229e-009	-7.145685e-003
1.540115292005985e-009	-6.418020e-003
1.543665380903496e-009	-5.585337e-003
1.545906864220121e-009	-5.068139e-003
1.547003777038308e-009	-4.826281e-003
1.548276667021472e-009	-4.558448e-003
1.550674796970673e-009	-4.097841e-003
1.552885752208013e-009	-3.728548e-003
1.555269386955438e-009	-3.388417e-003
1.557601410175965e-009	-3.106422e-003
1.561080948427128e-009	-2.754925e-003
1.564602977028481e-009	-2.448522e-003
1.566940712116667e-009	-2.267415e-003
1.569278447204854e-009	-2.074748e-003
1.571616182293040e-009	-1.870523e-003
1.573953917381227e-009	-1.654739e-003
1.576291652469413e-009	-1.427396e-003
1.578629387557599e-009	-1.188494e-003
1.580967122645786e-009	-9.380331e-004
1.582436685354700e-009	-7.569382e-004
1.583906248063613e-009	-5.719544e-004
1.585375810772527e-009	-3.830817e-004
1.586845373481441e-009	-1.903201e-004
1.588314936190355e-009	6.330488e-006
1.589784498899268e-009	2.068700e-004
1.591254061608182e-009	4.112984e-004
1.594759196260569e-009	8.374289e-004
1.597008949733019e-009	1.053496e-003
1.599303558580789e-009	1.206623e-003
1.601576875352887e-009	1.277403e-003
1.603777661285804e-009	1.260851e-003
1.604902855655496e-009	1.218989e-003
1.606218738343425e-009	1.141652e-003
1.608612766562581e-009	9.259214e-004
1.610851350377138e-009	6.450585e-004
1.613149735453089e-009	2.907372e-004
1.616439359866951e-009	-3.003964e-004
1.617905573651265e-009	-5.937441e-004
1.619371787435579e-009	-8.834331e-004
1.620838001219893e-009	-1.169463e-003
1.622304215004207e-009	-1.451835e-003
1.623770428788521e-009	-1.730548e-003
1.625236642572835e-009	-2.005602e-003
1.626702856357149e-009	-2.276998e-003
1.630034778210535e-009	-2.810730e-003
1.633360189504441e-009	-3.232456e-003
1.636669424731437e-009	-3.519025e-003
1.640000484530487e-009	-3.660435e-003
1.643331693004407e-009	-3.654097e-003
1.646810541892149e-009	-3.504592e-003
1.650152083856471e-009	-3.250899e-003
1.653540337172594e-009	-2.921229e-003
1.655765954878974e-009	-2.685977e-003
1.657975080065684e-009	-2.453107e-003
1.660207402794128e-009	-2.231765e-003
1.662507809041124e-009	-2.032079e-003
1.664758624676781e-009	-1.877010e-003
1.666958472730912e-009	-1.773978e-003
1.669229352929885e-009	-1.725414e-003
1.671509122722518e-009	-1.739399e-003
1.674831275376933e-009	-1.868510e-003
1.678199717262307e-009	-2.105835e-003
1.679498011261941e-009	-2.226737e-003
1.680796305261575e-009	-2.341028e-003
1.682094599261209e-009	-2.448707e-003
1.683392893260843e-009	-2.549773e-003
1.684691187260477e-009	-2.644227e-003
1.685989481260111e-009	-2.732070e-003
1.687287775259745e-009	-2.813300e-003
1.689572736176187e-009	-2.881015e-003
1.691811946495646e-009	-2.863683e-003
1.694145857383467e-009	-2.744097e-003
1.696431960451991e-009	-2.520282e-003
1.698635026225365e-009	-2.205618e-003
1.700863752734147e-009	-1.795701e-003
1.703113307708303e-009	-1.301403e-003
1.706412852063878e-009	-4.667261e-004
1.709784808415249e-009	4.609721e-004
1.711058112798017e-009	8.234389e-004
1.712331417180786e-009	1.176072e-003
1.713604721563555e-009	1.518873e-003
1.714878025946324e-009	1.851840e-003
1.716151330329093e-009	2.174974e-003
1.717424634711861e-009	2.488274e-003
1.718697939094630e-009	2.791742e-003
1.720954543344774e-009	3.276801e-003
1.723194413841503e-009	3.701098e-003
1.725406257147225e-009	4.062736e-003
1.727651606391373e-009	4.372867e-003
1.729868213496141e-009	4.626083e-003
1.732166489609706e-009	4.838236e-003
1.734449559272663e-009	5.004342e-003
1.736644727861600e-009	5.128255e-003
1.740080072499865e-009	5.265822e-003
1.743412229326664e-009	5.350274e-003
1.746778880679742e-009	5.400978e-003
1.750135941057413e-009	5.422865e-003
1.753488607546514e-009	5.410103e-003
1.756825152259570e-009	5.342437e-003
1.759062017993650e-009	5.249422e-003
1.761284961607434e-009	5.103996e-003
1.763533227152875e-009	4.888736e-003
1.765823221678567e-009	4.584426e-003
1.768027090263045e-009	4.198758e-003
1.769186977270939e-009	3.956359e-003
1.770369437305562e-009	3.680323e-003
1.771507476278456e-009	3.386892e-003
1.773739044667527e-009	2.733772e-003
1.775992610681977e-009	1.976267e-003
1.778228784289268e-009	1.140994e-003
1.781530561985840e-009	-2.009197e-004
1.785025249631290e-009	-1.676352e-003
1.788364415377807e-009	-3.032552e-003
1.790656660301484e-009	-3.877045e-003
1.792889859455281e-009	-4.596609e-003
1.795241694113416e-009	-5.215418e-003
1.797523729854493e-009	-5.656758e-003
1.799717850573736e-009	-5.917858e-003
1.802053827882935e-009	-6.010081e-003
1.804321314891744e-009	-5.913463e-003
1.806546583740029e-009	-5.643816e-003
