Freq.	mag(V(d_3p))
Step Information: C_d=100f  (Run: 1/10)
7.11645000000000e+009	(-9.40882482437029e+000dB,0.00000000000000e+000°)
7.13644000000000e+009	(-9.41740813173955e+000dB,0.00000000000000e+000°)
7.15643000000000e+009	(-9.42592634987503e+000dB,0.00000000000000e+000°)
7.17642000000000e+009	(-9.43437853965303e+000dB,0.00000000000000e+000°)
7.19641000000000e+009	(-9.44276377103468e+000dB,0.00000000000000e+000°)
7.21640000000000e+009	(-9.45108112307617e+000dB,0.00000000000000e+000°)
7.23639000000000e+009	(-9.45932968393610e+000dB,0.00000000000000e+000°)
7.25638000000000e+009	(-9.46750855088201e+000dB,0.00000000000000e+000°)
7.27637000000000e+009	(-9.47561683029402e+000dB,0.00000000000000e+000°)
7.29636000000000e+009	(-9.48365363766766e+000dB,0.00000000000000e+000°)
7.31635000000000e+009	(-9.49161809761446e+000dB,0.00000000000000e+000°)
7.33634000000000e+009	(-9.49950934386087e+000dB,0.00000000000000e+000°)
7.35633000000000e+009	(-9.50732651924608e+000dB,0.00000000000000e+000°)
7.37632000000000e+009	(-9.51506877571812e+000dB,0.00000000000000e+000°)
7.39631000000000e+009	(-9.52273527432826e+000dB,0.00000000000000e+000°)
7.41630000000000e+009	(-9.53032518522467e+000dB,0.00000000000000e+000°)
7.43629000000000e+009	(-9.53783768764413e+000dB,0.00000000000000e+000°)
7.45628000000000e+009	(-9.54527196990307e+000dB,0.00000000000000e+000°)
7.47627000000000e+009	(-9.55262722938714e+000dB,0.00000000000000e+000°)
7.49626000000000e+009	(-9.55990267253984e+000dB,0.00000000000000e+000°)
7.51625000000000e+009	(-9.56709751484989e+000dB,0.00000000000000e+000°)
7.53624000000000e+009	(-9.57421098083795e+000dB,0.00000000000000e+000°)
7.55623000000000e+009	(-9.58124230404213e+000dB,0.00000000000000e+000°)
7.57622000000000e+009	(-9.58819072700283e+000dB,0.00000000000000e+000°)
7.59621000000000e+009	(-9.59505550124667e+000dB,0.00000000000000e+000°)
7.61620000000000e+009	(-9.60183588726981e+000dB,0.00000000000000e+000°)
7.63619000000000e+009	(-9.60853115452050e+000dB,0.00000000000000e+000°)
7.65618000000000e+009	(-9.61514058138084e+000dB,0.00000000000000e+000°)
7.67617000000000e+009	(-9.62166345514835e+000dB,0.00000000000000e+000°)
7.69616000000000e+009	(-9.62809907201679e+000dB,0.00000000000000e+000°)
7.71615000000000e+009	(-9.63444673705645e+000dB,0.00000000000000e+000°)
7.73614000000000e+009	(-9.64070576419411e+000dB,0.00000000000000e+000°)
7.75613000000000e+009	(-9.64687547619288e+000dB,0.00000000000000e+000°)
7.77612000000000e+009	(-9.65295520463127e+000dB,0.00000000000000e+000°)
7.79611000000000e+009	(-9.65894428988244e+000dB,0.00000000000000e+000°)
7.81610000000000e+009	(-9.66484208109294e+000dB,0.00000000000000e+000°)
7.83609000000000e+009	(-9.67064793616140e+000dB,0.00000000000000e+000°)
7.85608000000000e+009	(-9.67636122171747e+000dB,0.00000000000000e+000°)
7.87607000000000e+009	(-9.68198131310004e+000dB,0.00000000000000e+000°)
7.89606000000000e+009	(-9.68750759433590e+000dB,0.00000000000000e+000°)
7.91605000000000e+009	(-9.69293945811847e+000dB,0.00000000000000e+000°)
7.93604000000000e+009	(-9.69827630578644e+000dB,0.00000000000000e+000°)
7.95603000000000e+009	(-9.70351754730256e+000dB,0.00000000000000e+000°)
7.97602000000000e+009	(-9.70866260123282e+000dB,0.00000000000000e+000°)
7.99601000000000e+009	(-9.71371089472567e+000dB,0.00000000000000e+000°)
8.01600000000000e+009	(-9.71866186349151e+000dB,0.00000000000000e+000°)
8.03599000000000e+009	(-9.72351495178265e+000dB,0.00000000000000e+000°)
8.05598000000000e+009	(-9.72826961237355e+000dB,0.00000000000000e+000°)
8.07597000000000e+009	(-9.73292530654149e+000dB,0.00000000000000e+000°)
8.09596000000000e+009	(-9.73748150404764e+000dB,0.00000000000000e+000°)
8.11595000000000e+009	(-9.74193768311878e+000dB,0.00000000000000e+000°)
8.13594000000000e+009	(-9.74629333042939e+000dB,0.00000000000000e+000°)
8.15593000000000e+009	(-9.75054794108445e+000dB,0.00000000000000e+000°)
8.17592000000000e+009	(-9.75470101860283e+000dB,0.00000000000000e+000°)
8.19591000000000e+009	(-9.75875207490132e+000dB,0.00000000000000e+000°)
8.21590000000000e+009	(-9.76270063027945e+000dB,0.00000000000000e+000°)
8.23589000000000e+009	(-9.76654621340506e+000dB,0.00000000000000e+000°)
8.25588000000000e+009	(-9.77028836130052e+000dB,0.00000000000000e+000°)
8.27587000000000e+009	(-9.77392661933002e+000dB,0.00000000000000e+000°)
8.29586000000000e+009	(-9.77746054118760e+000dB,0.00000000000000e+000°)
8.31585000000000e+009	(-9.78088968888606e+000dB,0.00000000000000e+000°)
8.33584000000000e+009	(-9.78421363274696e+000dB,0.00000000000000e+000°)
8.35583000000000e+009	(-9.78743195139166e+000dB,0.00000000000000e+000°)
8.37582000000000e+009	(-9.79054423173315e+000dB,0.00000000000000e+000°)
8.39581000000000e+009	(-9.79355006896923e+000dB,0.00000000000000e+000°)
8.41580000000000e+009	(-9.79644906657672e+000dB,0.00000000000000e+000°)
8.43579000000000e+009	(-9.79924083630679e+000dB,0.00000000000000e+000°)
8.45578000000000e+009	(-9.80192499818160e+000dB,0.00000000000000e+000°)
8.47577000000000e+009	(-9.80450118049220e+000dB,0.00000000000000e+000°)
8.49576000000000e+009	(-9.80696901979743e+000dB,0.00000000000000e+000°)
8.51575000000000e+009	(-9.80932816092471e+000dB,0.00000000000000e+000°)
8.53574000000000e+009	(-9.81157825697158e+000dB,0.00000000000000e+000°)
8.55573000000000e+009	(-9.81371896930922e+000dB,0.00000000000000e+000°)
8.57572000000000e+009	(-9.81574996758692e+000dB,0.00000000000000e+000°)
8.59571000000000e+009	(-9.81767092973854e+000dB,0.00000000000000e+000°)
8.61570000000000e+009	(-9.81948154199002e+000dB,0.00000000000000e+000°)
8.63569000000000e+009	(-9.82118149886898e+000dB,0.00000000000000e+000°)
8.65568000000000e+009	(-9.82277050321544e+000dB,0.00000000000000e+000°)
8.67567000000000e+009	(-9.82424826619474e+000dB,0.00000000000000e+000°)
8.69566000000000e+009	(-9.82561450731162e+000dB,0.00000000000000e+000°)
8.71565000000000e+009	(-9.82686895442664e+000dB,0.00000000000000e+000°)
8.73564000000000e+009	(-9.82801134377385e+000dB,0.00000000000000e+000°)
8.75563000000000e+009	(-9.82904141998079e+000dB,0.00000000000000e+000°)
8.77562000000000e+009	(-9.82995893609001e+000dB,0.00000000000000e+000°)
8.79561000000000e+009	(-9.83076365358283e+000dB,0.00000000000000e+000°)
8.81560000000000e+009	(-9.83145534240499e+000dB,0.00000000000000e+000°)
8.83559000000000e+009	(-9.83203378099408e+000dB,0.00000000000000e+000°)
8.85558000000000e+009	(-9.83249875630971e+000dB,0.00000000000000e+000°)
8.87557000000000e+009	(-9.83285006386507e+000dB,0.00000000000000e+000°)
8.89556000000000e+009	(-9.83308750776119e+000dB,0.00000000000000e+000°)
8.91555000000000e+009	(-9.83321090072339e+000dB,0.00000000000000e+000°)
8.93554000000000e+009	(-9.83322006413976e+000dB,0.00000000000000e+000°)
8.95553000000000e+009	(-9.83311482810228e+000dB,0.00000000000000e+000°)
8.97552000000000e+009	(-9.83289503145026e+000dB,0.00000000000000e+000°)
8.99551000000000e+009	(-9.83256052181625e+000dB,0.00000000000000e+000°)
9.01550000000000e+009	(-9.83211115567456e+000dB,0.00000000000000e+000°)
9.03549000000000e+009	(-9.83154679839205e+000dB,0.00000000000000e+000°)
9.05548000000000e+009	(-9.83086732428219e+000dB,0.00000000000000e+000°)
9.07547000000000e+009	(-9.83007261666128e+000dB,0.00000000000000e+000°)
9.09546000000000e+009	(-9.82916256790758e+000dB,0.00000000000000e+000°)
9.11545000000000e+009	(-9.82813707952363e+000dB,0.00000000000000e+000°)
9.13544000000000e+009	(-9.82699606220100e+000dB,0.00000000000000e+000°)
9.15543000000000e+009	(-9.82573943588853e+000dB,0.00000000000000e+000°)
9.17542000000000e+009	(-9.82436712986327e+000dB,0.00000000000000e+000°)
9.19541000000000e+009	(-9.82287908280473e+000dB,0.00000000000000e+000°)
9.21540000000000e+009	(-9.82127524287251e+000dB,0.00000000000000e+000°)
9.23539000000000e+009	(-9.81955556778697e+000dB,0.00000000000000e+000°)
9.25538000000000e+009	(-9.81772002491342e+000dB,0.00000000000000e+000°)
9.27537000000000e+009	(-9.81576859135012e+000dB,0.00000000000000e+000°)
9.29536000000000e+009	(-9.81370125401930e+000dB,0.00000000000000e+000°)
9.31535000000000e+009	(-9.81151800976246e+000dB,0.00000000000000e+000°)
9.33534000000000e+009	(-9.80921886543901e+000dB,0.00000000000000e+000°)
9.35533000000000e+009	(-9.80680383802918e+000dB,0.00000000000000e+000°)
9.37532000000000e+009	(-9.80427295474070e+000dB,0.00000000000000e+000°)
9.39531000000000e+009	(-9.80162625311983e+000dB,0.00000000000000e+000°)
9.41530000000000e+009	(-9.79886378116649e+000dB,0.00000000000000e+000°)
9.43529000000000e+009	(-9.79598559745384e+000dB,0.00000000000000e+000°)
9.45528000000000e+009	(-9.79299177125249e+000dB,0.00000000000000e+000°)
9.47527000000000e+009	(-9.78988238265925e+000dB,0.00000000000000e+000°)
9.49526000000000e+009	(-9.78665752273078e+000dB,0.00000000000000e+000°)
9.51525000000000e+009	(-9.78331729362221e+000dB,0.00000000000000e+000°)
9.53524000000000e+009	(-9.77986180873101e+000dB,0.00000000000000e+000°)
9.55523000000000e+009	(-9.77629119284592e+000dB,0.00000000000000e+000°)
9.57522000000000e+009	(-9.77260558230181e+000dB,0.00000000000000e+000°)
9.59521000000000e+009	(-9.76880512513969e+000dB,0.00000000000000e+000°)
9.61520000000000e+009	(-9.76488998127333e+000dB,0.00000000000000e+000°)
9.63519000000000e+009	(-9.76086032266134e+000dB,0.00000000000000e+000°)
9.65518000000000e+009	(-9.75671633348615e+000dB,0.00000000000000e+000°)
9.67517000000000e+009	(-9.75245821033921e+000dB,0.00000000000000e+000°)
9.69516000000000e+009	(-9.74808616241330e+000dB,0.00000000000000e+000°)
9.71515000000000e+009	(-9.74360041170191e+000dB,0.00000000000000e+000°)
9.73514000000000e+009	(-9.73900119320605e+000dB,0.00000000000000e+000°)
9.75513000000000e+009	(-9.73428875514884e+000dB,0.00000000000000e+000°)
9.77512000000000e+009	(-9.72946335919818e+000dB,0.00000000000000e+000°)
9.79511000000000e+009	(-9.72452528069788e+000dB,0.00000000000000e+000°)
9.81510000000000e+009	(-9.71947480890749e+000dB,0.00000000000000e+000°)
9.83509000000000e+009	(-9.71431224725152e+000dB,0.00000000000000e+000°)
9.85508000000000e+009	(-9.70903791357825e+000dB,0.00000000000000e+000°)
9.87507000000000e+009	(-9.70365214042854e+000dB,0.00000000000000e+000°)
9.89506000000000e+009	(-9.69815527531534e+000dB,0.00000000000000e+000°)
9.91505000000000e+009	(-9.69254768101430e+000dB,0.00000000000000e+000°)
9.93504000000000e+009	(-9.68682973586614e+000dB,0.00000000000000e+000°)
9.95503000000000e+009	(-9.68100183409106e+000dB,0.00000000000000e+000°)
9.97502000000000e+009	(-9.67506438611636e+000dB,0.00000000000000e+000°)
9.99501000000000e+009	(-9.66901781891752e+000dB,0.00000000000000e+000°)
1.00150000000000e+010	(-9.66286257637376e+000dB,0.00000000000000e+000°)
1.00349900000000e+010	(-9.65659911963854e+000dB,0.00000000000000e+000°)
1.00549800000000e+010	(-9.65022792752640e+000dB,0.00000000000000e+000°)
1.00749700000000e+010	(-9.64374949691652e+000dB,0.00000000000000e+000°)
1.00949600000000e+010	(-9.63716434317431e+000dB,0.00000000000000e+000°)
1.01149500000000e+010	(-9.63047300059202e+000dB,0.00000000000000e+000°)
1.01349400000000e+010	(-9.62367602284955e+000dB,0.00000000000000e+000°)
1.01549300000000e+010	(-9.61677398349662e+000dB,0.00000000000000e+000°)
1.01749200000000e+010	(-9.60976747645790e+000dB,0.00000000000000e+000°)
1.01949100000000e+010	(-9.60265711656213e+000dB,0.00000000000000e+000°)
1.02149000000000e+010	(-9.59544354009729e+000dB,0.00000000000000e+000°)
1.02348900000000e+010	(-9.58812740539327e+000dB,0.00000000000000e+000°)
1.02548800000000e+010	(-9.58070939343374e+000dB,0.00000000000000e+000°)
1.02748700000000e+010	(-9.57319020849966e+000dB,0.00000000000000e+000°)
1.02948600000000e+010	(-9.56557057884630e+000dB,0.00000000000000e+000°)
1.03148500000000e+010	(-9.55785125741593e+000dB,0.00000000000000e+000°)
1.03348400000000e+010	(-9.55003302258939e+000dB,0.00000000000000e+000°)
1.03548300000000e+010	(-9.54211667897873e+000dB,0.00000000000000e+000°)
1.03748200000000e+010	(-9.53410305826397e+000dB,0.00000000000000e+000°)
1.03948100000000e+010	(-9.52599302007790e+000dB,0.00000000000000e+000°)
1.04148000000000e+010	(-9.51778745294152e+000dB,0.00000000000000e+000°)
1.04347900000000e+010	(-9.50948727525484e+000dB,0.00000000000000e+000°)
1.04547800000000e+010	(-9.50109343634695e+000dB,0.00000000000000e+000°)
1.04747700000000e+010	(-9.49260691758994e+000dB,0.00000000000000e+000°)
1.04947600000000e+010	(-9.48402873358185e+000dB,0.00000000000000e+000°)
1.05147500000000e+010	(-9.47535993340401e+000dB,0.00000000000000e+000°)
1.05347400000000e+010	(-9.46660160195894e+000dB,0.00000000000000e+000°)
1.05547300000000e+010	(-9.45775486139534e+000dB,0.00000000000000e+000°)
1.05747200000000e+010	(-9.44882087262726e+000dB,0.00000000000000e+000°)
1.05947100000000e+010	(-9.43980083695533e+000dB,0.00000000000000e+000°)
1.06147000000000e+010	(-9.43069599779864e+000dB,0.00000000000000e+000°)
1.06346900000000e+010	(-9.42150764254686e+000dB,0.00000000000000e+000°)
1.06546800000000e+010	(-9.41223710454254e+000dB,0.00000000000000e+000°)
1.06746700000000e+010	(-9.40288576520499e+000dB,0.00000000000000e+000°)
1.06946600000000e+010	(-9.39345505630831e+000dB,0.00000000000000e+000°)
1.07146500000000e+010	(-9.38394646242672e+000dB,0.00000000000000e+000°)
1.07346400000000e+010	(-9.37436152356256e+000dB,0.00000000000000e+000°)
1.07546300000000e+010	(-9.36470183797228e+000dB,0.00000000000000e+000°)
1.07746200000000e+010	(-9.35496906520951e+000dB,0.00000000000000e+000°)
1.07946100000000e+010	(-9.34516492940369e+000dB,0.00000000000000e+000°)
1.08146000000000e+010	(-9.33529122279620e+000dB,0.00000000000000e+000°)
1.08345900000000e+010	(-9.32534980955781e+000dB,0.00000000000000e+000°)
1.08545800000000e+010	(-9.31534262991219e+000dB,0.00000000000000e+000°)
1.08745700000000e+010	(-9.30527170459522e+000dB,0.00000000000000e+000°)
1.08945600000000e+010	(-9.29513913967983e+000dB,0.00000000000000e+000°)
1.09145500000000e+010	(-9.28494713180098e+000dB,0.00000000000000e+000°)
1.09345400000000e+010	(-9.27469797381766e+000dB,0.00000000000000e+000°)
1.09545300000000e+010	(-9.26439406095262e+000dB,0.00000000000000e+000°)
1.09745200000000e+010	(-9.25403789745406e+000dB,0.00000000000000e+000°)
1.09945100000000e+010	(-9.24363210382767e+000dB,0.00000000000000e+000°)
1.10145000000000e+010	(-9.23317942469167e+000dB,0.00000000000000e+000°)
1.10344900000000e+010	(-9.22268273731184e+000dB,0.00000000000000e+000°)
1.10544800000000e+010	(-9.21214506087852e+000dB,0.00000000000000e+000°)
1.10744700000000e+010	(-9.20156956659229e+000dB,0.00000000000000e+000°)
1.10944600000000e+010	(-9.19095958863026e+000dB,0.00000000000000e+000°)
1.11144500000000e+010	(-9.18031863606950e+000dB,0.00000000000000e+000°)
1.11344400000000e+010	(-9.16965040584954e+000dB,0.00000000000000e+000°)
1.11544300000000e+010	(-9.15895879685936e+000dB,0.00000000000000e+000°)
1.11744200000000e+010	(-9.14824792523978e+000dB,0.00000000000000e+000°)
1.11944100000000e+010	(-9.13752214099232e+000dB,0.00000000000000e+000°)
1.12144000000000e+010	(-9.12678604598934e+000dB,0.00000000000000e+000°)
1.12343900000000e+010	(-9.11604451347741e+000dB,0.00000000000000e+000°)
1.12543800000000e+010	(-9.10530270916199e+000dB,0.00000000000000e+000°)
1.12743700000000e+010	(-9.09456611395374e+000dB,0.00000000000000e+000°)
1.12943600000000e+010	(-9.08384054844032e+000dB,0.00000000000000e+000°)
1.13143500000000e+010	(-9.07313219912822e+000dB,0.00000000000000e+000°)
1.13343400000000e+010	(-9.06244764646427e+000dB,0.00000000000000e+000°)
1.13543300000000e+010	(-9.05179389460140e+000dB,0.00000000000000e+000°)
1.13743200000000e+010	(-9.04117840281103e+000dB,0.00000000000000e+000°)
1.13943100000000e+010	(-9.03060911835653e+000dB,0.00000000000000e+000°)
1.14143000000000e+010	(-9.02009451052954e+000dB,0.00000000000000e+000°)
1.14342900000000e+010	(-9.00964360539685e+000dB,0.00000000000000e+000°)
1.14542800000000e+010	(-8.99926602060863e+000dB,0.00000000000000e+000°)
1.14742700000000e+010	(-8.98897199935927e+000dB,0.00000000000000e+000°)
1.14942600000000e+010	(-8.97877244226012e+000dB,0.00000000000000e+000°)
1.15142500000000e+010	(-8.96867893545936e+000dB,0.00000000000000e+000°)
1.15342400000000e+010	(-8.95870377280544e+000dB,0.00000000000000e+000°)
1.15542300000000e+010	(-8.94885996917562e+000dB,0.00000000000000e+000°)
1.15742200000000e+010	(-8.93916126124940e+000dB,0.00000000000000e+000°)
1.15942100000000e+010	(-8.92962209097154e+000dB,0.00000000000000e+000°)
1.16142000000000e+010	(-8.92025756568861e+000dB,0.00000000000000e+000°)
1.16341900000000e+010	(-8.91108338743427e+000dB,0.00000000000000e+000°)
1.16541800000000e+010	(-8.90211574206367e+000dB,0.00000000000000e+000°)
1.16741700000000e+010	(-8.89337113690030e+000dB,0.00000000000000e+000°)
1.16941600000000e+010	(-8.88486617329819e+000dB,0.00000000000000e+000°)
1.17141500000000e+010	(-8.87661723812768e+000dB,0.00000000000000e+000°)
1.17341400000000e+010	(-8.86864009583903e+000dB,0.00000000000000e+000°)
1.17541300000000e+010	(-8.86094936073524e+000dB,0.00000000000000e+000°)
1.17741200000000e+010	(-8.85355782785350e+000dB,0.00000000000000e+000°)
1.17941100000000e+010	(-8.84647564107916e+000dB,0.00000000000000e+000°)
1.18141000000000e+010	(-8.83970927973531e+000dB,0.00000000000000e+000°)
1.18340900000000e+010	(-8.83326035112078e+000dB,0.00000000000000e+000°)
1.18540800000000e+010	(-8.82712418779998e+000dB,0.00000000000000e+000°)
1.18740700000000e+010	(-8.82128826653073e+000dB,0.00000000000000e+000°)
1.18940600000000e+010	(-8.81573049208768e+000dB,0.00000000000000e+000°)
1.19140500000000e+010	(-8.81041742488635e+000dB,0.00000000000000e+000°)
1.19340400000000e+010	(-8.80530257591369e+000dB,0.00000000000000e+000°)
1.19540300000000e+010	(-8.80032494345867e+000dB,0.00000000000000e+000°)
1.19740200000000e+010	(-8.79540801761577e+000dB,0.00000000000000e+000°)
1.19940100000000e+010	(-8.79045952045617e+000dB,0.00000000000000e+000°)
1.20140000000000e+010	(-8.78537216788710e+000dB,0.00000000000000e+000°)
1.20339900000000e+010	(-8.78002571662451e+000dB,0.00000000000000e+000°)
1.20539800000000e+010	(-8.77429048046166e+000dB,0.00000000000000e+000°)
1.20739700000000e+010	(-8.76803235514089e+000dB,0.00000000000000e+000°)
1.20939600000000e+010	(-8.76111918567231e+000dB,0.00000000000000e+000°)
1.21139500000000e+010	(-8.75342806867590e+000dB,0.00000000000000e+000°)
1.21339400000000e+010	(-8.74485295042115e+000dB,0.00000000000000e+000°)
1.21539300000000e+010	(-8.73531171681667e+000dB,0.00000000000000e+000°)
1.21739200000000e+010	(-8.72475192981504e+000dB,0.00000000000000e+000°)
1.21939100000000e+010	(-8.71315447772898e+000dB,0.00000000000000e+000°)
1.22139000000000e+010	(-8.70053466794105e+000dB,0.00000000000000e+000°)
1.22338900000000e+010	(-8.68694065000082e+000dB,0.00000000000000e+000°)
1.22538800000000e+010	(-8.67244943586642e+000dB,0.00000000000000e+000°)
1.22738700000000e+010	(-8.65716109785810e+000dB,0.00000000000000e+000°)
1.22938600000000e+010	(-8.64119191128286e+000dB,0.00000000000000e+000°)
1.23138500000000e+010	(-8.62466724404987e+000dB,0.00000000000000e+000°)
